,Unnamed: 0,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,4,F.Lindor o1.5 Total Bases,charliedisturco,135,0.5,1.175,New York Mets,F.Lindor,New York Yankees,1.0,0.675,N,0.4029850746268656,0,0.4,0,0.4,0
5,5,F.Lindor o0.5 HR,charliedisturco,500,0.1,0.6000000000000001,New York Mets,F.Lindor,New York Yankees,1.0,0.5000000000000001,N,0.1492537313432835,0,0.2,0,0.2,0
6,6,L.Severino u4.5 Ks,GreenDotDaily,124,1.24,2.7776,New York Yankees,L.Severino,New York Mets,0.0,1.5376,Y,0.4,0,0.4,0,0.4,0
7,7,L.Severino u4.5 Ks,The_Oddsmaker,124,1.24,2.7776,New York Yankees,L.Severino,New York Mets,0.0,1.5376,Y,0.4,0,0.4,0,0.4,0
8,8,M.Garcia o0.5 Runs Scored,Thespinzone,115,0.15,0.3224999999999999,Kansas City Royals,M.Garcia,Cincinnati Reds,1.0,0.1724999999999999,N,0.3235294117647059,0,0.2,0,0.4,0
9,9,J.India o0.5 Runs Scored,Thespinzone,115,0.15,0.3224999999999999,Cincinnati Reds,J.India,Kansas City Royals,0.0,0.1724999999999999,N,0.5882352941176471,1,0.4,0,0.3,0
10,10,K.Kiermaier o0.5 Runs Scored,Thespinzone,150,0.1,0.25,Toronto Blue Jays,K.Kiermaier,Baltimore Orioles,0.0,0.15,N,0.4181818181818181,0,0.2,0,0.3,0
11,11,E.Rivera o0.5 Runs Scored,Thespinzone,175,0.1,0.275,Arizona Diamondbacks,E.Rivera,Philadelphia Phillies,1.0,0.175,N,0.5,0,0.6,1,0.6,1
12,12,C.Carroll o0.5 Runs Scored,Thespinzone,120,0.13,0.286,Arizona Diamondbacks,C.Carroll,Philadelphia Phillies,1.0,0.156,Y,0.546875,1,0.8,1,0.8,1
13,13,C.Seager o0.5 RBI,Thespinzone,140,0.14,0.336,Texas Rangers,C.Seager,Los Angeles Angels,1.0,0.196,Y,0.5142857142857142,1,0.6,1,0.5,0
14,14,A.Rendon o0.5 RBI,Thespinzone,135,0.1,0.235,Los Angeles Angels,A.Rendon,Texas Rangers,0.0,0.135,N,0.3888888888888889,0,0.0,0,0.1,0
15,15,C.Wallach o0.5 Runs Scored,Thespinzone,155,0.16,0.408,Los Angeles Angels,C.Wallach,Texas Rangers,0.0,0.2479999999999999,Y,0.3928571428571428,0,0.4,0,0.3,0
16,16,C.Wallach o0.5 HR,Thespinzone,680,0.08,0.624,Los Angeles Angels,C.Wallach,Texas Rangers,0.0,0.544,N,0.1785714285714285,0,0.2,0,0.2,0
17,17,T.Freeman o0.5 Runs Scored,Thespinzone,195,0.08,0.236,Cleveland Guardians,T.Freeman,San Diego Padres,0.0,0.156,N,0.2777777777777778,0,0.2,0,0.2,0
18,18,J.Musgrove u5.5 Ks,GreenDotDaily,-148,0.68,1.1394594594594596,San Diego Padres,J.Musgrove,Cleveland Guardians,1.0,0.4594594594594595,Y,0.5555555555555556,1,0.4,0,0.5555555555555556,1
19,19,J.Musgrove u5.5 Ks,The_Oddsmaker,-145,1.0,1.6896551724137931,San Diego Padres,J.Musgrove,Cleveland Guardians,1.0,0.6896551724137931,Y,0.5555555555555556,1,0.4,0,0.5555555555555556,1
20,20,M.Betts o1.5 Total Bases,MikeRandle,121,1.21,2.6741,Los Angeles Dodgers,M.Betts,Chicago White Sox,1.0,1.4640999999999995,Y,0.5,0,0.6,1,0.5,0
21,21,W.Smith o0.5 RBI,Thespinzone,170,0.17,0.4590000000000001,Los Angeles Dodgers,W.Smith,Chicago White Sox,1.0,0.289,Y,0.4375,0,0.4,0,0.3,0
22,22,T.Gonsolin u5.5 Hits Allowed,PropBetGuy,-175,1.0,1.5714285714285714,Los Angeles Dodgers,T.Gonsolin,Chicago White Sox,1.0,0.5714285714285714,Y,1.0,1,1.0,1,1.0,1
23,23,J.Heyward o0.5 Runs Scored,Thespinzone,135,0.14,0.329,Los Angeles Dodgers,J.Heyward,Chicago White Sox,1.0,0.189,Y,0.4,0,0.6,1,0.7,1
24,24,F.Freeman o0.5 Runs Scored,Thespinzone,-105,0.14,0.2733333333333334,Los Angeles Dodgers,F.Freeman,Chicago White Sox,1.0,0.1333333333333333,Y,0.6716417910447762,1,1.0,1,0.7,1
25,25,F.Freeman o1.5 Total Bases,PropBetGuy,-105,1.05,2.05,Los Angeles Dodgers,F.Freeman,Chicago White Sox,1.0,0.9999999999999998,N,0.4925373134328358,0,0.6,1,0.4,0
26,26,A.Duvall o0.5 RBI,Thespinzone,130,0.11,0.253,Boston Red Sox,A.Duvall,Colorado Rockies,1.0,0.143,N,0.4615384615384615,0,0.0,0,0.3,0
27,27,A.Duvall o0.5 HR,Thespinzone,375,0.08,0.38,Boston Red Sox,A.Duvall,Colorado Rockies,1.0,0.3,N,0.1538461538461538,0,0.0,0,0.1,0
28,28,N.Jones o0.5 RBI,Thespinzone,240,0.1,0.34,Colorado Rockies,N.Jones,Boston Red Sox,0.0,0.24,N,0.5294117647058824,1,0.4,0,0.6,1
29,29,R.Lewis o0.5 RBI,Thespinzone,205,0.1,0.305,Minnesota Twins,R.Lewis,Milwaukee Brewers,1.0,0.205,N,0.3636363636363636,0,0.4,0,0.3,0
30,30,T.Estrada o0.5 Runs Scored,Thespinzone,118,0.18,0.3923999999999999,San Francisco Giants,T.Estrada,St. Louis Cardinals,0.0,0.2123999999999999,Y,0.4909090909090909,0,0.6,1,0.4,0
31,31,J.Pederson o0.5 RBI,Thespinzone,155,0.1,0.255,San Francisco Giants,J.Pederson,St. Louis Cardinals,0.0,0.155,N,0.4545454545454545,0,0.6,1,0.4,0
32,32,B.Rooker o0.5 Runs Scored,Thespinzone,130,0.15,0.345,Oakland Athletics,B.Rooker,Tampa Bay Rays,1.0,0.1949999999999999,N,0.3728813559322034,0,0.4,0,0.5,0
33,33,R.Arozarena o0.5 RBI,Thespinzone,170,0.1,0.27,Tampa Bay Rays,R.Arozarena,Oakland Athletics,0.0,0.17,N,0.3939393939393939,0,0.2,0,0.3,0
34,34,W.Franco o0.5 Runs Scored,Thespinzone,110,0.15,0.315,Tampa Bay Rays,W.Franco,Oakland Athletics,0.0,0.165,N,0.4615384615384615,0,0.2,0,0.4,0
35,35,Y.Diaz o0.5 Runs Scored,Thespinzone,-105,0.15,0.2928571428571428,Houston Astros,Y.Diaz,Washington Nationals,1.0,0.1428571428571428,N,0.4137931034482758,0,0.2,0,0.5,0
36,36,J.Crawford o0.5 Runs Scored,Thespinzone,125,0.1,0.225,Seattle Mariners,J.Crawford,Miami Marlins,1.0,0.125,N,0.4126984126984127,0,0.6,1,0.4,0
37,37,W.Franco u1.5 total bases,Teddy Ricketson,-145,1.0,1.6896551724137931,Tampa Bay Rays,W.Franco,Oakland Athletics,0.0,,Y,0.6153846153846154,1,0.8,1,0.6,1
38,38,J.Altuve u1.5 hits,Teddy Ricketson,-255,1.0,1.392156862745098,Houston Astros,J.Altuve,Washington Nationals,1.0,,Y,0.6875,1,0.6,1,0.7,1
0,0,S.Ohtani o0.5 RBI,Thespinzone,140,0.14,0.336,Los Angeles Angels,S.Ohtani,Chicago Cubs,1.0,0.196,Y,0.4333333333333333,0,0.6,1,0.5,0
1,1,N.Hoerner o0.5 Runs Scored,Thespinzone,105,0.12,0.2459999999999999,Chicago Cubs,N.Hoerner,Los Angeles Angels,0.0,0.1259999999999999,N,0.4423076923076923,0,0.4,0,0.5,0
2,2,Y.Gomes o0.5 HR,Thespinzone,500,0.08,0.48,Chicago Cubs,Y.Gomes,Los Angeles Angels,0.0,0.3999999999999999,N,0.1388888888888889,0,0.0,0,0.0,0
3,3,J.Paxton o5.5 Ks,OldManWhoBets,-120,0.83,1.5216666666666667,Boston Red Sox,J.Paxton,Cleveland Guardians,0.0,0.6916666666666668,Y,0.6,1,0.6,1,0.6,1
4,4,M.Garcia o0.5 Runs Scored,Thespinzone,140,0.1,0.24,Kansas City Royals,M.Garcia,Miami Marlins,0.0,0.1399999999999999,N,0.3214285714285714,0,0.4,0,0.4,0
5,5,L.Arraez o1.5 Hits,Zerillo,155,0.39,0.9945,Miami Marlins,L.Arraez,Kansas City Royals,1.0,0.6044999999999999,Y,0.4561403508771929,0,0.8,1,0.7,1
6,6,S.Murphy o1.5 Total Bases,cowhitchurch,110,0.55,1.1550000000000002,Atlanta Braves,S.Murphy,New York Mets,1.0,0.6050000000000002,Y,0.28,0,0.2,0,0.2,0
7,7,S.Murphy o0.5 HR,cowhitchurch,360,0.1,0.4599999999999999,Atlanta Braves,S.Murphy,New York Mets,1.0,0.36,N,0.14,0,0.0,0,0.1,0
8,8,A.Toro o0.5 HR,Thespinzone,600,0.08,0.56,Milwaukee Brewers,A.Toro,Baltimore Orioles,1.0,0.48,N,0.0,0,0.0,0,0.0,0
9,9,L.Varland o4.5 Ks,GreenDotDaily,-135,0.74,1.288148148148148,Minnesota Twins,L.Varland,Tampa Bay Rays,0.0,0.548148148148148,Y,0.75,1,0.6,1,0.75,1
10,10,L.Varland o4.5 Ks,The_Oddsmaker,-135,1.0,1.7407407407407407,Minnesota Twins,L.Varland,Tampa Bay Rays,0.0,0.7407407407407407,Y,0.75,1,0.6,1,0.75,1
11,11,J.Martinez o1.5 Total Bases,cowhitchurch,-105,0.5,0.9761904761904762,Los Angeles Dodgers,J.Martinez,Cincinnati Reds,0.0,0.4761904761904761,Y,0.5777777777777777,1,0.8,1,0.9,1
12,12,J.Martinez o0.5 HR,cowhitchurch,300,0.3,1.2,Los Angeles Dodgers,J.Martinez,Cincinnati Reds,0.0,0.8999999999999999,N,0.2444444444444444,0,0.4,0,0.5,0
13,13,T.Turner o1.5 Total Bases,cowhitchurch,100,0.5,1.0,Philadelphia Phillies,T.Turner,Detroit Tigers,1.0,0.5,N,0.4666666666666667,0,0.6,1,0.4,0
14,14,T.Turner o0.5 HR,cowhitchurch,400,0.1,0.5,Philadelphia Phillies,T.Turner,Detroit Tigers,1.0,0.4,N,0.1,0,0.2,0,0.1,0
15,15,C.Schmidt u5.5 Ks,GreenDotDaily,100,1.0,2.0,New York Yankees,C.Schmidt,Chicago White Sox,1.0,1.0,Y,0.6153846153846154,1,0.6,1,0.5,0
16,16,C.Schmidt u5.5 Ks,The_Oddsmaker,-102,1.05,2.0794117647058825,New York Yankees,C.Schmidt,Chicago White Sox,1.0,1.0294117647058825,Y,0.6153846153846154,1,0.6,1,0.5,0
17,17,N.Lowe o1.5 Total Bases,cowhitchurch,120,0.6,1.32,Texas Rangers,N.Lowe,St. Louis Cardinals,1.0,0.7200000000000001,Y,0.5,0,0.6,1,0.5,0
18,18,N.Lowe o0.5 HR,cowhitchurch,630,0.63,4.599,Texas Rangers,N.Lowe,St. Louis Cardinals,1.0,3.969,Y,0.0833333333333333,0,0.4,0,0.2,0
19,19,B.Reynolds o1.5 total bases,Teddy Ricketson,-125,1.0,1.8,Pittsburgh Pirates,B.Reynolds,Oakland Athletics,1.0,,N,0.3508771929824561,0,0.2,0,0.3,0
20,20,M.Olson o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,Atlanta Braves,M.Olson,New York Mets,1.0,,N,0.35,0,0.0,0,0.2,0
21,21,C.Seager o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,Texas Rangers,C.Seager,St. Louis Cardinals,1.0,,N,0.5862068965517241,1,0.8,1,0.7,1
0,0,J.Lowe o0.5 RBI,Thespinzone,195,0.08,0.236,Tampa Bay Rays,J.Lowe,Toronto Blue Jays,1.0,0.1559999999999999,N,0.4871794871794871,0,0.6,1,0.5,0
1,1,A.Bohm o1.5 Total Bases,GreenDotDaily,128,1.0,2.28,Philadelphia Phillies,A.Bohm,Arizona Diamondbacks,1.0,1.2799999999999998,N,0.2765957446808511,0,0.0,0,0.2,0
2,2,A.Bohm o1.5 Total Bases,NicholaskMartin,120,0.75,1.65,Philadelphia Phillies,A.Bohm,Arizona Diamondbacks,1.0,0.8999999999999999,N,0.2765957446808511,0,0.0,0,0.2,0
3,3,A.Bohm o1.5 Total Bases,charliedisturco,128,0.5,1.14,Philadelphia Phillies,A.Bohm,Arizona Diamondbacks,1.0,0.6399999999999999,N,0.2765957446808511,0,0.0,0,0.2,0
4,4,A.Bohm o0.5 HR,charliedisturco,540,0.1,0.6400000000000001,Philadelphia Phillies,A.Bohm,Arizona Diamondbacks,1.0,0.5400000000000001,N,0.0851063829787234,0,0.0,0,0.1,0
5,5,C.Morton u6.5 Ks,SBK5065,-150,0.5,0.8333333333333333,Atlanta Braves,C.Morton,Los Angeles Dodgers,1.0,0.3333333333333332,Y,0.6666666666666666,1,0.4,0,0.6666666666666666,1
6,6,C.Morton u6.5 Ks,The_Oddsmaker,-145,1.0,1.6896551724137931,Atlanta Braves,C.Morton,Los Angeles Dodgers,1.0,0.6896551724137931,Y,0.6666666666666666,1,0.4,0,0.6666666666666666,1
7,7,F.Freeman o1.5 Total Bases,GreenDotDaily,115,1.15,2.4725,Los Angeles Dodgers,F.Freeman,Atlanta Braves,0.0,1.3225000000000002,Y,0.4693877551020408,0,0.8,1,0.7,1
8,8,F.Freeman o0.5 HR,charliedisturco,500,0.5,3.0,Los Angeles Dodgers,F.Freeman,Atlanta Braves,0.0,2.5,Y,0.1224489795918367,0,0.4,0,0.2,0
9,9,F.Freeman o1.5 Total Bases,charliedisturco,115,0.58,1.247,Los Angeles Dodgers,F.Freeman,Atlanta Braves,0.0,0.6670000000000001,Y,0.4693877551020408,0,0.8,1,0.7,1
10,10,L.Castillo u7.5 Ks,jimsannes,110,1.0,2.1,Seattle Mariners,L.Castillo,Oakland Athletics,1.0,1.1,N,0.6,1,0.6,1,0.6,1
11,11,K.Muller u4.5 Ks,jimsannes,-118,0.85,1.5703389830508474,Oakland Athletics,K.Muller,Seattle Mariners,0.0,0.7203389830508474,Y,0.8,1,0.8,1,0.8,1
12,12,C.Seager o0.5 RBI,Thespinzone,160,0.12,0.312,Texas Rangers,C.Seager,Pittsburgh Pirates,0.0,0.192,Y,0.5,0,1.0,1,0.7,1
13,13,J.Suwinski o1.5 Total Bases,charliedisturco,160,0.5,1.3,Pittsburgh Pirates,J.Suwinski,Texas Rangers,1.0,0.8,N,0.2564102564102564,0,0.2,0,0.1,0
14,14,J.Suwinski o0.5 HR,charliedisturco,700,0.1,0.8,Pittsburgh Pirates,J.Suwinski,Texas Rangers,1.0,0.7000000000000001,N,0.1538461538461538,0,0.0,0,0.0,0
15,15,N.Arenado o0.5 HR,Thespinzone,285,0.09,0.3465,St. Louis Cardinals,N.Arenado,Cincinnati Reds,0.0,0.2564999999999999,N,0.1276595744680851,0,0.2,0,0.3,0
16,16,N.Gorman o0.5 HR,Thespinzone,360,0.08,0.368,St. Louis Cardinals,N.Gorman,Cincinnati Reds,0.0,0.288,N,0.2558139534883721,0,0.4,0,0.4,0
17,17,N.Pratto o0.5 Hits,SBK5065,-145,0.5,0.8448275862068966,Kansas City Royals,N.Pratto,Detroit Tigers,1.0,0.3448275862068966,Y,0.6666666666666666,1,0.8,1,0.7,1
18,18,M.Lorenzen o4.5 Ks,jimsannes,112,1.12,2.3744000000000005,Detroit Tigers,M.Lorenzen,Kansas City Royals,0.0,1.2544000000000004,Y,0.5714285714285714,1,0.6,1,0.5714285714285714,1
19,19,T.Houck o2.5 Earned Runs,PropBetGuy,105,1.0,2.05,Boston Red Sox,T.Houck,Los Angeles Angels,0.0,1.0499999999999998,N,0.6666666666666666,1,0.8,1,0.6666666666666666,1
20,20,S.Ohtani o1.5 total bases,Chris Landers,110,1.0,2.1,Los Angeles Angels,S.Ohtani,Boston Red Sox,1.0,1.1,N,0.4893617021276595,0,0.4,0,0.4,0
21,21,C.Javier o6.5 strikeouts,Chris Landers,-105,1.0,1.9523809523809523,Houston Astros,C.Javier,Milwaukee Brewers,0.0,0.9523809523809524,N,0.3,0,0.4,0,0.3,0
22,22,B.Lowe o1.5 hits+runs+rbi,Dan Servodidio,-110,1.0,1.9090909090909087,Tampa Bay Rays,B.Lowe,Toronto Blue Jays,1.0,0.9090909090909088,N,0.3571428571428571,0,0.2,0,0.3,0
0,0,K.Senga o5.5 Ks,GreenDotDaily,-105,0.95,1.8547619047619048,New York Mets,K.Senga,Tampa Bay Rays,1.0,0.9047619047619048,Y,0.75,1,0.6,1,0.75,1
1,1,K.Senga o5.5 Ks,The_Oddsmaker,-105,1.0,1.9523809523809523,New York Mets,K.Senga,Tampa Bay Rays,1.0,0.9523809523809524,Y,0.75,1,0.6,1,0.75,1
2,2,K.Senga o5.5 Ks,charliedisturco,-105,0.5,0.9761904761904762,New York Mets,K.Senga,Tampa Bay Rays,1.0,0.4761904761904761,Y,0.75,1,0.6,1,0.75,1
3,3,J.Soler o0.5 RBI,Thespinzone,145,0.11,0.2695,Miami Marlins,J.Soler,Washington Nationals,1.0,0.1595,Y,0.2926829268292683,0,0.4,0,0.5,0
4,4,J.Berti o0.5 Runs Scored,Thespinzone,110,0.08,0.168,Miami Marlins,J.Berti,Washington Nationals,1.0,0.088,N,0.3846153846153846,0,0.4,0,0.5,0
5,5,J.Bauers o0.5 RBI,Thespinzone,225,0.08,0.26,New York Yankees,J.Bauers,Toronto Blue Jays,0.0,0.18,N,0.1428571428571428,0,0.0,0,0.1,0
6,6,C.Bassitt o2.5 Earned Runs,NicholaskMartin,115,1.0,2.15,Toronto Blue Jays,C.Bassitt,New York Yankees,1.0,1.15,N,0.2222222222222222,0,0.2,0,0.2222222222222222,0
7,7,Y.Alvarez o0.5 RBI,Thespinzone,102,0.08,0.1616,Houston Astros,Y.Alvarez,Chicago Cubs,1.0,0.0815999999999999,N,0.5675675675675675,1,0.4,0,0.6,1
8,8,Y.Alvarez o0.5 RBI,charliedisturco,330,0.3,1.2899999999999998,Houston Astros,Y.Alvarez,Chicago Cubs,1.0,0.9899999999999998,N,0.5675675675675675,1,0.4,0,0.6,1
9,9,S.Torkelson o1.5 Total Bases,charliedisturco,140,0.5,1.2,Detroit Tigers,S.Torkelson,Pittsburgh Pirates,1.0,0.7,N,0.275,0,0.2,0,0.5,0
10,10,R.Hill u4.5 Ks,SBK5065,120,0.5,1.1,Pittsburgh Pirates,R.Hill,Detroit Tigers,0.0,0.6000000000000001,N,0.3333333333333333,0,0.2,0,0.3333333333333333,0
11,11,A.Bohm o1.5 Total Bases,cowhitchurch,117,0.5,1.085,Philadelphia Phillies,A.Bohm,San Francisco Giants,0.0,0.585,N,0.3023255813953488,0,0.2,0,0.4,0
12,12,A.Bohm o0.5 HR,cowhitchurch,815,0.2,1.83,Philadelphia Phillies,A.Bohm,San Francisco Giants,0.0,1.63,N,0.0930232558139534,0,0.2,0,0.1,0
13,13,J.Peterson o0.5 RBI,NicholaskMartin,300,0.3,1.2,Oakland Athletics,J.Peterson,Arizona Diamondbacks,1.0,0.8999999999999999,N,0.2368421052631578,0,0.2,0,0.4,0
14,14,J.Soto o0.5 RBI,NicholaskMartin,160,0.5,1.3,San Diego Padres,J.Soto,Kansas City Royals,1.0,0.8,N,0.3181818181818182,0,0.2,0,0.3,0
15,15,J.Soto o1.5 Total Bases,NicholaskMartin,160,0.5,1.3,San Diego Padres,J.Soto,Kansas City Royals,1.0,0.8,N,0.2272727272727272,0,0.4,0,0.4,0
16,16,Y.Darvish o6.5 strikeouts,Chris Landers,-115,1.0,1.869565217391304,San Diego Padres,Y.Darvish,Kansas City Royals,1.0,0.869565217391304,N,0.375,0,0.4,0,0.375,0
17,17,D.May u5.5 hits allowed,Chris Landers,-120,1.0,1.8333333333333333,Los Angeles Dodgers,D.May,Minnesota Twins,1.0,0.8333333333333333,Y,0.8888888888888888,1,1.0,1,0.8888888888888888,1
18,18,N.Senzel o1.5 total bases,Chris Landers,-105,1.0,1.9523809523809523,Cincinnati Reds,N.Senzel,Colorado Rockies,0.0,0.9523809523809524,N,0.3666666666666666,0,0.6,1,0.5,0
19,19,N.Castellanos o1.5 total bases,Josh Wagner,-110,1.0,1.9090909090909087,Philadelphia Phillies,N.Castellanos,San Francisco Giants,0.0,0.9090909090909088,N,0.4651162790697674,0,0.2,0,0.4,0
20,20,S.Strider o9.0 strikeouts,Josh Wagner,-110,1.0,1.9090909090909087,Atlanta Braves,S.Strider,Texas Rangers,0.0,0.9090909090909088,N,0.3333333333333333,0,0.6,1,0.3333333333333333,0
0,0,K.Bryant o0.5 HR,charliedisturco,560,0.1,0.66,Colorado Rockies,K.Bryant,Pittsburgh Pirates,0.0,0.56,N,0.1428571428571428,0,0.2,0,0.2,0
1,1,A.Trejo o0.5 RBI,Thespinzone,240,0.18,0.612,Colorado Rockies,A.Trejo,Pittsburgh Pirates,0.0,0.432,Y,0.2307692307692307,0,0.4,0,0.4,0
2,2,R.Grichuk o0.5 Runs Scored,Thespinzone,150,0.11,0.275,Colorado Rockies,R.Grichuk,Pittsburgh Pirates,0.0,0.165,Y,0.5555555555555556,1,0.6,1,0.5555555555555556,1
3,3,K.Bryant o1.5 Total Bases,charliedisturco,125,0.5,1.125,Colorado Rockies,K.Bryant,Pittsburgh Pirates,0.0,0.625,N,0.4,0,0.6,1,0.5,0
4,4,P.Battenfield u5.5 Ks,SBK5065,-165,0.5,0.803030303030303,Cleveland Guardians,P.Battenfield,Detroit Tigers,1.0,0.303030303030303,Y,0.8333333333333334,1,0.8,1,0.8333333333333334,1
5,5,S.Perez o0.5 RBI,Thespinzone,160,0.12,0.312,Kansas City Royals,S.Perez,Chicago White Sox,1.0,0.192,Y,0.3714285714285714,0,0.6,1,0.5,0
6,6,L.Lynn o5.5 Ks,PropBetGuy,-138,1.38,2.38,Chicago White Sox,L.Lynn,Kansas City Royals,0.0,1.0,N,0.625,1,0.6,1,0.625,1
7,7,N.Castellanos o0.5 Runs Scored,Thespinzone,140,0.08,0.192,Philadelphia Phillies,N.Castellanos,Toronto Blue Jays,1.0,0.112,N,0.5675675675675675,1,0.6,1,0.5,0
8,8,B.Harper o0.5 Runs Scored,Thespinzone,100,0.08,0.16,Philadelphia Phillies,B.Harper,Toronto Blue Jays,1.0,0.08,Y,0.8571428571428571,1,1.0,1,0.8571428571428571,1
9,9,G.Perdomo o0.5 RBI,Thespinzone,270,0.1,0.37,Arizona Diamondbacks,G.Perdomo,Miami Marlins,1.0,0.27,Y,0.3571428571428571,0,0.4,0,0.3,0
10,10,G.Perdomo o0.5 Runs Scored,Thespinzone,180,0.04,0.1119999999999999,Arizona Diamondbacks,G.Perdomo,Miami Marlins,1.0,0.0719999999999999,N,0.3928571428571428,0,0.0,0,0.3,0
11,11,C.Morel o0.5 Hits,Thespinzone,-115,0.09,0.1682608695652173,Chicago Cubs,C.Morel,St. Louis Cardinals,1.0,0.0782608695652173,Y,1.0,1,1.0,1,1.0,1
12,12,T.Edman o0.5 Runs Scored,Thespinzone,110,0.1,0.21,St. Louis Cardinals,T.Edman,Chicago Cubs,0.0,0.1099999999999999,N,0.3428571428571428,0,0.2,0,0.3,0
13,13,I.Vargas o0.5 RBI,Thespinzone,220,0.08,0.256,Washington Nationals,I.Vargas,San Francisco Giants,0.0,0.176,Y,0.2,0,0.4,0,0.2,0
14,14,L.Thomas o0.5 RBI,Thespinzone,220,0.11,0.352,Washington Nationals,L.Thomas,San Francisco Giants,0.0,0.242,Y,0.3428571428571428,0,0.6,1,0.5,0
15,15,S.Garrett o0.5 Runs Scored,Thespinzone,145,0.11,0.2695,Washington Nationals,S.Garrett,San Francisco Giants,0.0,0.1595,Y,0.5,0,0.4,0,0.4,0
16,16,J.Mateo o0.5 Runs Scored,Thespinzone,150,0.08,0.2,Baltimore Orioles,J.Mateo,Tampa Bay Rays,1.0,0.12,N,0.5625,1,0.0,0,0.3,0
17,17,Y.Diaz o0.5 Runs Scored,Thespinzone,-110,0.09,0.1718181818181818,Houston Astros,Y.Diaz,Los Angeles Angels,0.0,0.0818181818181817,N,0.3571428571428571,0,0.0,0,0.3,0
18,18,R.Mountcastle o0.5 RBI,Thespinzone,135,0.08,0.188,Baltimore Orioles,R.Mountcastle,Tampa Bay Rays,1.0,0.108,N,0.2702702702702703,0,0.0,0,0.2,0
19,19,G.Torres o1.5 Total Bases,charliedisturco,120,0.6,1.32,New York Yankees,G.Torres,Oakland Athletics,1.0,0.7200000000000001,Y,0.3513513513513513,0,0.8,1,0.6,1
20,20,G.Torres o0.5 HR,charliedisturco,425,0.1,0.525,New York Yankees,G.Torres,Oakland Athletics,1.0,0.425,N,0.1351351351351351,0,0.4,0,0.2,0
21,21,A.Judge o1.5 Total Bases,charliedisturco,105,0.53,1.0865,New York Yankees,A.Judge,Oakland Athletics,1.0,0.5565,Y,0.4285714285714285,0,0.4,0,0.3,0
22,22,H.Bader o0.5 RBI,Thespinzone,140,0.11,0.264,New York Yankees,H.Bader,Oakland Athletics,1.0,0.154,Y,0.625,1,0.8,1,0.625,1
23,23,H.Bader o1.5 Total Bases,PropBetGuy,130,1.3,2.99,New York Yankees,H.Bader,Oakland Athletics,1.0,1.6900000000000002,Y,0.625,1,0.8,1,0.625,1
24,24,J.Brito u4.5 Ks,PropBetGuy,-111,1.0,1.900900900900901,New York Yankees,J.Brito,Oakland Athletics,1.0,0.900900900900901,Y,0.75,1,0.8,1,0.75,1
25,25,M.Betts o1.5 Total Bases,PropBetGuy,105,1.0,2.05,Los Angeles Dodgers,M.Betts,Milwaukee Brewers,0.0,1.0499999999999998,N,0.4444444444444444,0,0.6,1,0.6,1
26,26,M.Betts o0.5 HR,charliedisturco,425,0.1,0.525,Los Angeles Dodgers,M.Betts,Milwaukee Brewers,0.0,0.425,N,0.1666666666666666,0,0.2,0,0.2,0
27,27,M.Betts o1.5 Total Bases,charliedisturco,105,0.5,1.025,Los Angeles Dodgers,M.Betts,Milwaukee Brewers,0.0,0.5249999999999999,N,0.4444444444444444,0,0.6,1,0.6,1
28,28,J.India o0.5 Runs Scored,Thespinzone,130,0.1,0.2299999999999999,Cincinnati Reds,J.India,New York Mets,1.0,0.1299999999999999,Y,0.5833333333333334,1,0.8,1,0.4,0
29,29,C.Kershaw u1.5 earned runs,Chris Landers,-110,1.0,1.9090909090909087,Los Angeles Dodgers,C.Kershaw,Milwaukee Brewers,0.0,0.9090909090909088,Y,0.625,1,0.8,1,0.625,1
30,30,M.Betts o1.5 total bases,Chris Landers,100,1.0,2.0,Los Angeles Dodgers,M.Betts,Milwaukee Brewers,0.0,1.0,N,0.4444444444444444,0,0.6,1,0.6,1
31,31,J.Verlander u6.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,New York Mets,J.Verlander,Cincinnati Reds,0.0,0.9090909090909088,N,0.5,0,0.5,0,0.5,0
0,0,P.Alonso o0.5 RBI,NicholaskMartin,185,0.93,2.6505,New York Mets,P.Alonso,Miami Marlins,1.0,1.7205,Y,0.5,0,0.4,0,0.5,0
1,1,P.Alonso o0.5 HR,GDAWG5000,575,0.58,3.915,New York Mets,P.Alonso,Miami Marlins,1.0,3.335,Y,0.375,0,0.4,0,0.375,0
2,3,C.Cron o0.5 HR,GDAWG5000,450,0.1,0.55,Colorado Rockies,C.Cron,Washington Nationals,1.0,0.45,N,0.125,0,0.0,0,0.125,0
3,6,T.Turner o0.5 HR,GDAWG5000,600,0.1,0.7000000000000001,Philadelphia Phillies,T.Turner,Cincinnati Reds,1.0,0.6000000000000001,N,0.0,0,0.0,0,0.0,0
4,7,A.Vaughn o0.5 RBI,NicholaskMartin,170,0.85,2.295,Chicago White Sox,A.Vaughn,Pittsburgh Pirates,0.0,1.4449999999999998,Y,0.8571428571428571,1,1.0,1,0.8571428571428571,1
